id,type,direction,angle,location,category,rating
3,1,0,-1,8,comfort,5
3,1,0,-1,8,confidence,5
3,1,0,-1,8,social,6
3,1,1,-1,1,easiness,5
3,1,1,-1,1,comfort,5
3,1,1,-1,1,confidence,5
3,1,1,-1,1,social,6
3,1,1,-1,2,easiness,5
3,1,1,-1,2,comfort,5
3,1,1,-1,2,confidence,5
3,1,1,-1,2,social,6
3,1,1,-1,3,easiness,5
3,1,1,-1,3,comfort,5
3,1,1,-1,3,confidence,5
3,1,1,-1,3,social,6
3,1,1,-1,4,easiness,5
3,1,1,-1,4,comfort,5
3,1,1,-1,4,confidence,5
3,1,1,-1,4,social,6
3,1,1,-1,5,easiness,3
3,1,1,-1,5,comfort,3
3,1,1,-1,5,confidence,3
3,1,1,-1,5,social,3
3,1,1,-1,6,easiness,3
3,1,1,-1,6,comfort,4
3,1,1,-1,6,confidence,3
3,1,1,-1,6,social,3
3,1,1,-1,7,easiness,3
3,1,1,-1,7,comfort,3
3,1,1,-1,7,confidence,3
3,1,1,-1,7,social,3
3,1,1,-1,8,easiness,3
3,1,1,-1,8,comfort,3
3,1,1,-1,8,confidence,3
3,1,1,-1,8,social,3
6,1,0,-1,1,easiness,4
6,1,0,-1,1,comfort,5
6,1,0,-1,1,confidence,3
6,1,0,-1,1,social,6
6,1,0,-1,2,easiness,3
6,1,0,-1,2,comfort,3
6,1,0,-1,2,confidence,4
6,1,0,-1,2,social,5
6,1,0,-1,3,easiness,4
6,1,0,-1,3,comfort,5
6,1,0,-1,3,confidence,5
6,1,0,-1,3,social,6
6,1,0,-1,4,easiness,5
6,1,0,-1,4,comfort,6
6,1,0,-1,4,confidence,6
6,1,0,-1,4,social,6
6,1,0,-1,5,easiness,7
6,1,0,-1,5,comfort,6
6,1,0,-1,5,confidence,7
6,1,0,-1,5,social,7
6,1,0,-1,6,easiness,6
6,1,0,-1,6,comfort,6
6,1,0,-1,6,confidence,7
6,1,0,-1,6,social,7
6,1,0,-1,7,easiness,5
6,1,0,-1,7,comfort,4
6,1,0,-1,7,confidence,5
6,1,0,-1,7,social,6
6,1,0,-1,8,easiness,4
6,1,0,-1,8,comfort,4
6,1,0,-1,8,confidence,5
6,1,0,-1,8,social,6
6,1,1,-1,1,easiness,3
6,1,1,-1,1,comfort,3
6,1,1,-1,1,confidence,4
6,1,1,-1,1,social,4
6,1,1,-1,2,easiness,3
6,1,1,-1,2,comfort,3
6,1,1,-1,2,confidence,4
6,1,1,-1,2,social,4
6,1,1,-1,3,easiness,3
6,1,1,-1,3,comfort,3
6,1,1,-1,3,confidence,3
6,1,1,-1,3,social,4
6,1,1,-1,4,easiness,3
6,1,1,-1,4,comfort,3
6,1,1,-1,4,confidence,4
6,1,1,-1,4,social,4
6,1,1,-1,5,easiness,2
6,1,1,-1,5,comfort,2
6,1,1,-1,5,confidence,2
6,1,1,-1,5,social,1
6,1,1,-1,6,easiness,2
6,1,1,-1,6,comfort,2
6,1,1,-1,6,confidence,1
6,1,1,-1,6,social,1
6,1,1,-1,7,easiness,2
6,1,1,-1,7,comfort,2
6,1,1,-1,7,confidence,1
6,1,1,-1,7,social,1
6,1,1,-1,8,easiness,1
6,1,1,-1,8,comfort,1
6,1,1,-1,8,confidence,1
6,1,1,-1,8,social,1
12,1,0,-1,1,easiness,4
12,1,0,-1,1,comfort,3
12,1,0,-1,1,confidence,7
12,1,0,-1,1,social,3
12,1,0,-1,2,easiness,4
12,1,0,-1,2,comfort,3
12,1,0,-1,2,confidence,7
12,1,0,-1,2,social,3
12,1,0,-1,3,easiness,5
12,1,0,-1,3,comfort,4
12,1,0,-1,3,confidence,7
12,1,0,-1,3,social,4
12,1,0,-1,4,easiness,5
12,1,0,-1,4,comfort,4
12,1,0,-1,4,confidence,7
12,1,0,-1,4,social,4
12,1,0,-1,5,easiness,7
12,1,0,-1,5,comfort,7
12,1,0,-1,5,confidence,7
12,1,0,-1,5,social,7
12,1,0,-1,6,easiness,7
12,1,0,-1,6,comfort,7
12,1,0,-1,6,confidence,7
12,1,0,-1,6,social,7
12,1,0,-1,7,easiness,7
12,1,0,-1,7,comfort,7
12,1,0,-1,7,confidence,7
12,1,0,-1,7,social,7
12,1,0,-1,8,easiness,7
12,1,0,-1,8,comfort,7
12,1,0,-1,8,confidence,7
12,1,0,-1,8,social,7
12,1,1,-1,1,easiness,5
12,1,1,-1,1,comfort,4
12,1,1,-1,1,confidence,7
12,1,1,-1,1,social,5
12,1,1,-1,2,easiness,5
12,1,1,-1,2,comfort,4
12,1,1,-1,2,confidence,7
12,1,1,-1,2,social,5
12,1,1,-1,3,easiness,5
12,1,1,-1,3,comfort,4
12,1,1,-1,3,confidence,7
12,1,1,-1,3,social,6
12,1,1,-1,4,easiness,5
12,1,1,-1,4,comfort,4
12,1,1,-1,4,confidence,7
12,1,1,-1,4,social,6
12,1,1,-1,5,easiness,6
12,1,1,-1,5,comfort,6
12,1,1,-1,5,confidence,7
12,1,1,-1,5,social,6
12,1,1,-1,6,easiness,6
12,1,1,-1,6,comfort,6
12,1,1,-1,6,confidence,7
12,1,1,-1,6,social,6
12,1,1,-1,7,easiness,6
12,1,1,-1,7,comfort,6
12,1,1,-1,7,confidence,7
12,1,1,-1,7,social,6
12,1,1,-1,8,easiness,6
12,1,1,-1,8,comfort,6
12,1,1,-1,8,confidence,7
12,1,1,-1,8,social,6
2,1,0,-1,1,easiness,5
2,1,0,-1,1,comfort,4
2,1,0,-1,1,confidence,4
2,1,0,-1,1,social,4
2,1,0,-1,2,easiness,4
2,1,0,-1,2,comfort,3
2,1,0,-1,2,confidence,3
2,1,0,-1,2,social,3
2,1,0,-1,3,easiness,5
2,1,0,-1,3,comfort,5
2,1,0,-1,3,confidence,5
2,1,0,-1,3,social,5
2,1,0,-1,4,easiness,2
2,1,0,-1,4,comfort,2
2,1,0,-1,4,confidence,1
2,1,0,-1,4,social,3
2,1,0,-1,5,easiness,7
2,1,0,-1,5,comfort,7
2,1,0,-1,5,confidence,7
2,1,0,-1,5,social,7
2,1,0,-1,6,easiness,7
2,1,0,-1,6,comfort,7
2,1,0,-1,6,confidence,7
2,1,0,-1,6,social,7
2,1,0,-1,7,easiness,7
2,1,0,-1,7,comfort,7
2,1,0,-1,7,confidence,7
2,1,0,-1,7,social,7
2,1,0,-1,8,easiness,7
2,1,0,-1,8,comfort,7
2,1,0,-1,8,confidence,7
2,1,0,-1,8,social,7
2,1,1,-1,1,easiness,3
2,1,1,-1,1,comfort,3
2,1,1,-1,1,confidence,2
2,1,1,-1,1,social,3
2,1,1,-1,2,easiness,4
2,1,1,-1,2,comfort,4
2,1,1,-1,2,confidence,4
2,1,1,-1,2,social,4
2,1,1,-1,3,easiness,5
2,1,1,-1,3,comfort,3
2,1,1,-1,3,confidence,4
2,1,1,-1,3,social,4
2,1,1,-1,4,easiness,5
2,1,1,-1,4,comfort,5
2,1,1,-1,4,confidence,5
2,1,1,-1,4,social,5
2,1,1,-1,5,easiness,7
2,1,1,-1,5,comfort,6
2,1,1,-1,5,confidence,6
2,1,1,-1,5,social,6
2,1,1,-1,6,easiness,7
2,1,1,-1,6,comfort,7
2,1,1,-1,6,confidence,7
2,1,1,-1,6,social,7
2,1,1,-1,7,easiness,7
2,1,1,-1,7,comfort,7
2,1,1,-1,7,confidence,7
2,1,1,-1,7,social,7
2,1,1,-1,8,easiness,7
2,1,1,-1,8,comfort,7
2,1,1,-1,8,confidence,7
2,1,1,-1,8,social,7
7,1,0,-1,1,easiness,1
7,1,0,-1,1,comfort,1
7,1,0,-1,1,confidence,1
7,1,0,-1,1,social,2
7,1,0,-1,2,easiness,1
7,1,0,-1,2,comfort,1
7,1,0,-1,2,confidence,1
7,1,0,-1,2,social,2
7,1,0,-1,3,easiness,2
7,1,0,-1,3,comfort,2
7,1,0,-1,3,confidence,3
7,1,0,-1,3,social,3
7,1,0,-1,4,easiness,2
7,1,0,-1,4,comfort,2
7,1,0,-1,4,confidence,3
7,1,0,-1,4,social,3
7,1,0,-1,5,easiness,7
7,1,0,-1,5,comfort,7
7,1,0,-1,5,confidence,7
7,1,0,-1,5,social,7
7,1,0,-1,6,easiness,7
7,1,0,-1,6,comfort,7
7,1,0,-1,6,confidence,7
7,1,0,-1,6,social,7
7,1,0,-1,7,easiness,6
7,1,0,-1,7,comfort,6
7,1,0,-1,7,confidence,6
7,1,0,-1,7,social,7
7,1,0,-1,8,easiness,6
7,1,0,-1,8,comfort,6
7,1,0,-1,8,confidence,6
7,1,0,-1,8,social,7
7,1,1,-1,1,easiness,1
7,1,1,-1,1,comfort,1
7,1,1,-1,1,confidence,1
7,1,1,-1,1,social,2
7,1,1,-1,2,easiness,1
7,1,1,-1,2,comfort,1
7,1,1,-1,2,confidence,1
7,1,1,-1,2,social,2
7,1,1,-1,3,easiness,2
7,1,1,-1,3,comfort,2
7,1,1,-1,3,confidence,2
7,1,1,-1,3,social,3
7,1,1,-1,4,easiness,2
7,1,1,-1,4,comfort,2
7,1,1,-1,4,confidence,2
7,1,1,-1,4,social,3
7,1,1,-1,5,easiness,4
7,1,1,-1,5,comfort,3
7,1,1,-1,5,confidence,3
7,1,1,-1,5,social,5
7,1,1,-1,6,easiness,4
7,1,1,-1,6,comfort,3
7,1,1,-1,6,confidence,3
7,1,1,-1,6,social,5
7,1,1,-1,7,easiness,3
7,1,1,-1,7,comfort,2
7,1,1,-1,7,confidence,2
7,1,1,-1,7,social,3
7,1,1,-1,8,easiness,3
7,1,1,-1,8,comfort,2
7,1,1,-1,8,confidence,3
7,1,1,-1,8,social,3
17,1,0,-1,1,easiness,2
17,1,0,-1,1,comfort,2
17,1,0,-1,1,confidence,7
17,1,0,-1,1,social,4
17,1,0,-1,2,easiness,1
17,1,0,-1,2,comfort,1
17,1,0,-1,2,confidence,7
17,1,0,-1,2,social,4
17,1,0,-1,3,easiness,2
17,1,0,-1,3,comfort,2
17,1,0,-1,3,confidence,7
17,1,0,-1,3,social,6
17,1,0,-1,4,easiness,3
17,1,0,-1,4,comfort,3
17,1,0,-1,4,confidence,7
17,1,0,-1,4,social,6
17,1,0,-1,5,easiness,6
17,1,0,-1,5,comfort,6
17,1,0,-1,5,confidence,7
17,1,0,-1,5,social,7
17,1,0,-1,6,easiness,7
17,1,0,-1,6,comfort,7
17,1,0,-1,6,confidence,7
17,1,0,-1,6,social,7
17,1,0,-1,7,easiness,3
17,1,0,-1,7,comfort,4
17,1,0,-1,7,confidence,7
17,1,0,-1,7,social,7
17,1,0,-1,8,easiness,3
17,1,0,-1,8,comfort,3
17,1,0,-1,8,confidence,7
17,1,0,-1,8,social,7
17,1,1,-1,1,easiness,4
17,1,1,-1,1,comfort,4
17,1,1,-1,1,confidence,7
17,1,1,-1,1,social,7
17,1,1,-1,2,easiness,5
17,1,1,-1,2,comfort,5
17,1,1,-1,2,confidence,7
17,1,1,-1,2,social,7
17,1,1,-1,3,easiness,5
17,1,1,-1,3,comfort,5
17,1,1,-1,3,confidence,7
17,1,1,-1,3,social,7
17,1,1,-1,4,easiness,7
17,1,1,-1,4,comfort,7
17,1,1,-1,4,confidence,7
17,1,1,-1,4,social,7
17,1,1,-1,5,easiness,7
17,1,1,-1,5,comfort,7
17,1,1,-1,5,confidence,7
17,1,1,-1,5,social,7
17,1,1,-1,6,easiness,7
17,1,1,-1,6,comfort,7
17,1,1,-1,6,confidence,7
17,1,1,-1,6,social,7
17,1,1,-1,7,easiness,3
17,1,1,-1,7,comfort,3
17,1,1,-1,7,confidence,7
17,1,1,-1,7,social,7
17,1,1,-1,8,easiness,6
17,1,1,-1,8,comfort,6
17,1,1,-1,8,confidence,7
17,1,1,-1,8,social,7
14,1,0,-1,1,easiness,4
14,1,0,-1,1,comfort,5
14,1,0,-1,1,confidence,4
14,1,0,-1,1,social,4
14,1,0,-1,2,easiness,5
14,1,0,-1,2,comfort,5
14,1,0,-1,2,confidence,4
14,1,0,-1,2,social,5
14,1,0,-1,3,easiness,7
14,1,0,-1,3,comfort,6
14,1,0,-1,3,confidence,7
14,1,0,-1,3,social,6
14,1,0,-1,4,easiness,6
14,1,0,-1,4,comfort,6
14,1,0,-1,4,confidence,5
14,1,0,-1,4,social,6
14,1,0,-1,5,easiness,7
14,1,0,-1,5,comfort,6
14,1,0,-1,5,confidence,7
14,1,0,-1,5,social,7
14,1,0,-1,6,easiness,7
14,1,0,-1,6,comfort,6
14,1,0,-1,6,confidence,7
14,1,0,-1,6,social,7
14,1,0,-1,7,easiness,5
14,1,0,-1,7,comfort,5
14,1,0,-1,7,confidence,6
14,1,0,-1,7,social,6
14,1,0,-1,8,easiness,7
14,1,0,-1,8,comfort,5
14,1,0,-1,8,confidence,6
14,1,0,-1,8,social,6
14,1,1,-1,1,easiness,2
14,1,1,-1,1,comfort,1
14,1,1,-1,1,confidence,1
14,1,1,-1,1,social,1
14,1,1,-1,2,easiness,2
14,1,1,-1,2,comfort,1
14,1,1,-1,2,confidence,1
14,1,1,-1,2,social,1
14,1,1,-1,3,easiness,3
14,1,1,-1,3,comfort,2
14,1,1,-1,3,confidence,3
14,1,1,-1,3,social,2
14,1,1,-1,4,easiness,2
14,1,1,-1,4,comfort,2
14,1,1,-1,4,confidence,3
14,1,1,-1,4,social,2
14,1,1,-1,5,easiness,3
14,1,1,-1,5,comfort,2
14,1,1,-1,5,confidence,3
14,1,1,-1,5,social,2
14,1,1,-1,6,easiness,3
14,1,1,-1,6,comfort,2
14,1,1,-1,6,confidence,2
14,1,1,-1,6,social,2
14,1,1,-1,7,easiness,4
14,1,1,-1,7,comfort,3
14,1,1,-1,7,confidence,2
14,1,1,-1,7,social,3
14,1,1,-1,8,easiness,4
14,1,1,-1,8,comfort,3
14,1,1,-1,8,confidence,2
14,1,1,-1,8,social,2
9,1,0,-1,1,easiness,1
9,1,0,-1,1,comfort,1
9,1,0,-1,1,confidence,2
9,1,0,-1,1,social,4
9,1,0,-1,2,easiness,2
9,1,0,-1,2,comfort,1
9,1,0,-1,2,confidence,3
9,1,0,-1,2,social,4
9,1,0,-1,3,easiness,7
9,1,0,-1,3,comfort,7
9,1,0,-1,3,confidence,7
9,1,0,-1,3,social,7
9,1,0,-1,4,easiness,7
9,1,0,-1,4,comfort,7
9,1,0,-1,4,confidence,7
9,1,0,-1,4,social,7
9,1,0,-1,5,easiness,7
9,1,0,-1,5,comfort,7
9,1,0,-1,5,confidence,7
9,1,0,-1,5,social,7
9,1,0,-1,6,easiness,5
9,1,0,-1,6,comfort,4
9,1,0,-1,6,confidence,6
9,1,0,-1,6,social,6
9,1,0,-1,7,easiness,4
9,1,0,-1,7,comfort,4
9,1,0,-1,7,confidence,5
9,1,0,-1,7,social,6
9,1,0,-1,8,easiness,4
9,1,0,-1,8,comfort,4
9,1,0,-1,8,confidence,6
9,1,0,-1,8,social,6
9,1,1,-1,1,easiness,2
9,1,1,-1,1,comfort,1
9,1,1,-1,1,confidence,3
9,1,1,-1,1,social,4
9,1,1,-1,2,easiness,2
9,1,1,-1,2,comfort,1
9,1,1,-1,2,confidence,3
9,1,1,-1,2,social,4
9,1,1,-1,3,easiness,1
9,1,1,-1,3,comfort,1
9,1,1,-1,3,confidence,3
9,1,1,-1,3,social,4
9,1,1,-1,4,easiness,2
9,1,1,-1,4,comfort,1
9,1,1,-1,4,confidence,4
9,1,1,-1,4,social,4
9,1,1,-1,5,easiness,6
9,1,1,-1,5,comfort,6
9,1,1,-1,5,confidence,6
9,1,1,-1,5,social,6
9,1,1,-1,6,easiness,4
9,1,1,-1,6,comfort,4
9,1,1,-1,6,confidence,5
9,1,1,-1,6,social,5
9,1,1,-1,7,easiness,3
9,1,1,-1,7,comfort,3
9,1,1,-1,7,confidence,4
9,1,1,-1,7,social,5
9,1,1,-1,8,easiness,3
9,1,1,-1,8,comfort,2
9,1,1,-1,8,confidence,5
9,1,1,-1,8,social,5
22,1,0,-1,1,easiness,6
22,1,0,-1,1,comfort,5
22,1,0,-1,1,confidence,5
22,1,0,-1,1,social,5
22,1,0,-1,2,easiness,6
22,1,0,-1,2,comfort,5
22,1,0,-1,2,confidence,5
22,1,0,-1,2,social,5
22,1,0,-1,3,easiness,6
22,1,0,-1,3,comfort,5
22,1,0,-1,3,confidence,5
22,1,0,-1,3,social,5
22,1,0,-1,4,easiness,6
22,1,0,-1,4,comfort,5
22,1,0,-1,4,confidence,5
22,1,0,-1,4,social,5
22,1,0,-1,5,easiness,7
22,1,0,-1,5,comfort,6
22,1,0,-1,5,confidence,6
22,1,0,-1,5,social,7
22,1,0,-1,6,easiness,7
22,1,0,-1,6,comfort,7
22,1,0,-1,6,confidence,6
22,1,0,-1,6,social,7
22,1,0,-1,7,easiness,4
22,1,0,-1,7,comfort,3
22,1,0,-1,7,confidence,5
22,1,0,-1,7,social,1
22,1,0,-1,8,easiness,4
22,1,0,-1,8,comfort,4
22,1,0,-1,8,confidence,2
22,1,0,-1,8,social,6
22,1,1,-1,1,easiness,6
22,1,1,-1,1,comfort,5
22,1,1,-1,1,confidence,3
22,1,1,-1,1,social,5
22,1,1,-1,2,easiness,6
22,1,1,-1,2,comfort,5
22,1,1,-1,2,confidence,3
22,1,1,-1,2,social,5
22,1,1,-1,3,easiness,6
22,1,1,-1,3,comfort,6
22,1,1,-1,3,confidence,4
22,1,1,-1,3,social,6
22,1,1,-1,4,easiness,7
22,1,1,-1,4,comfort,6
22,1,1,-1,4,confidence,4
22,1,1,-1,4,social,6
22,1,1,-1,5,easiness,4
22,1,1,-1,5,comfort,3
22,1,1,-1,5,confidence,3
22,1,1,-1,5,social,6
22,1,1,-1,6,easiness,5
22,1,1,-1,6,comfort,4
22,1,1,-1,6,confidence,4
22,1,1,-1,6,social,6
22,1,1,-1,7,easiness,4
22,1,1,-1,7,comfort,3
22,1,1,-1,7,confidence,5
22,1,1,-1,7,social,1
22,1,1,-1,8,easiness,3
22,1,1,-1,8,comfort,1
22,1,1,-1,8,confidence,1
22,1,1,-1,8,social,3
19,1,0,-1,1,easiness,5
19,1,0,-1,1,comfort,5
19,1,0,-1,1,confidence,5
19,1,0,-1,1,social,7
19,1,0,-1,2,easiness,5
19,1,0,-1,2,comfort,5
19,1,0,-1,2,confidence,5
19,1,0,-1,2,social,7
19,1,0,-1,3,easiness,2
19,1,0,-1,3,comfort,3
19,1,0,-1,3,confidence,3
19,1,0,-1,3,social,7
19,1,0,-1,4,easiness,4
19,1,0,-1,4,comfort,4
19,1,0,-1,4,confidence,4
19,1,0,-1,4,social,4
19,1,0,-1,5,easiness,7
19,1,0,-1,5,comfort,7
19,1,0,-1,5,confidence,7
19,1,0,-1,5,social,7
19,1,0,-1,6,easiness,5
19,1,0,-1,6,comfort,5
19,1,0,-1,6,confidence,6
19,1,0,-1,6,social,7
19,1,0,-1,7,easiness,1
19,1,0,-1,7,comfort,1
19,1,0,-1,7,confidence,1
19,1,0,-1,7,social,6
19,1,0,-1,8,easiness,1
19,1,0,-1,8,comfort,1
19,1,0,-1,8,confidence,1
19,1,0,-1,8,social,6
19,1,1,-1,1,easiness,2
19,1,1,-1,1,comfort,2
19,1,1,-1,1,confidence,1
19,1,1,-1,1,social,7
19,1,1,-1,2,easiness,4
19,1,1,-1,2,comfort,3
19,1,1,-1,2,confidence,5
19,1,1,-1,2,social,7
19,1,1,-1,3,easiness,6
19,1,1,-1,3,comfort,7
19,1,1,-1,3,confidence,5
19,1,1,-1,3,social,7
19,1,1,-1,4,easiness,7
19,1,1,-1,4,comfort,7
19,1,1,-1,4,confidence,7
19,1,1,-1,4,social,7
19,1,1,-1,5,easiness,4
19,1,1,-1,5,comfort,4
19,1,1,-1,5,confidence,5
19,1,1,-1,5,social,7
19,1,1,-1,6,easiness,6
19,1,1,-1,6,comfort,6
19,1,1,-1,6,confidence,6
19,1,1,-1,6,social,7
19,1,1,-1,7,easiness,3
19,1,1,-1,7,comfort,3
19,1,1,-1,7,confidence,3
19,1,1,-1,7,social,6
19,1,1,-1,8,easiness,5
19,1,1,-1,8,comfort,5
19,1,1,-1,8,confidence,5
19,1,1,-1,8,social,7
10,1,0,-1,1,easiness,6
10,1,0,-1,1,comfort,6
10,1,0,-1,1,confidence,7
10,1,0,-1,1,social,1
10,1,0,-1,2,easiness,5
10,1,0,-1,2,comfort,5
10,1,0,-1,2,confidence,6
10,1,0,-1,2,social,1
10,1,0,-1,3,easiness,6
10,1,0,-1,3,comfort,6
10,1,0,-1,3,confidence,6
10,1,0,-1,3,social,1
10,1,0,-1,4,easiness,5
10,1,0,-1,4,comfort,5
10,1,0,-1,4,confidence,6
10,1,0,-1,4,social,1
10,1,0,-1,5,easiness,7
10,1,0,-1,5,comfort,7
10,1,0,-1,5,confidence,7
10,1,0,-1,5,social,5
10,1,0,-1,6,easiness,7
10,1,0,-1,6,comfort,7
10,1,0,-1,6,confidence,7
10,1,0,-1,6,social,7
10,1,0,-1,7,easiness,2
10,1,0,-1,7,comfort,2
10,1,0,-1,7,confidence,4
10,1,0,-1,7,social,1
10,1,0,-1,8,easiness,5
10,1,0,-1,8,comfort,5
10,1,0,-1,8,confidence,6
10,1,0,-1,8,social,5
10,1,1,-1,1,easiness,1
10,1,1,-1,1,comfort,1
10,1,1,-1,1,confidence,1
10,1,1,-1,1,social,1
10,1,1,-1,2,easiness,4
10,1,1,-1,2,comfort,4
10,1,1,-1,2,confidence,6
10,1,1,-1,2,social,1
10,1,1,-1,3,easiness,6
10,1,1,-1,3,comfort,6
10,1,1,-1,3,confidence,6
10,1,1,-1,3,social,1
10,1,1,-1,4,easiness,5
10,1,1,-1,4,comfort,4
10,1,1,-1,4,confidence,6
10,1,1,-1,4,social,1
10,1,1,-1,5,easiness,5
10,1,1,-1,5,comfort,5
10,1,1,-1,5,confidence,6
10,1,1,-1,5,social,3
10,1,1,-1,6,easiness,7
10,1,1,-1,6,comfort,6
10,1,1,-1,6,confidence,7
10,1,1,-1,6,social,6
10,1,1,-1,7,easiness,5
10,1,1,-1,7,comfort,5
10,1,1,-1,7,confidence,6
10,1,1,-1,7,social,4
10,1,1,-1,8,easiness,7
10,1,1,-1,8,comfort,6
10,1,1,-1,8,confidence,6
10,1,1,-1,8,social,6
25,1,0,-1,1,easiness,6
25,1,0,-1,1,comfort,6
25,1,0,-1,1,confidence,7
25,1,0,-1,1,social,7
25,1,0,-1,2,easiness,4
25,1,0,-1,2,comfort,3
25,1,0,-1,2,confidence,5
25,1,0,-1,2,social,5
25,1,0,-1,3,easiness,7
25,1,0,-1,3,comfort,7
25,1,0,-1,3,confidence,7
25,1,0,-1,3,social,7
25,1,0,-1,4,easiness,4
25,1,0,-1,4,comfort,4
25,1,0,-1,4,confidence,5
25,1,0,-1,4,social,6
25,1,0,-1,5,easiness,3
25,1,0,-1,5,comfort,2
25,1,0,-1,5,confidence,2
25,1,0,-1,5,social,4
25,1,0,-1,6,easiness,7
25,1,0,-1,6,comfort,7
25,1,0,-1,6,confidence,7
25,1,0,-1,6,social,7
25,1,0,-1,7,easiness,1
25,1,0,-1,7,comfort,1
25,1,0,-1,7,confidence,1
25,1,0,-1,7,social,1
25,1,0,-1,8,easiness,3
25,1,0,-1,8,comfort,2
25,1,0,-1,8,confidence,2
