id,type,direction,angle,location,category,rating
25,1,0,-1,8,social,3
25,1,1,-1,1,easiness,2
25,1,1,-1,1,comfort,2
25,1,1,-1,1,confidence,1
25,1,1,-1,1,social,4
25,1,1,-1,2,easiness,2
25,1,1,-1,2,comfort,2
25,1,1,-1,2,confidence,1
25,1,1,-1,2,social,3
25,1,1,-1,3,easiness,1
25,1,1,-1,3,comfort,1
25,1,1,-1,3,confidence,1
25,1,1,-1,3,social,2
25,1,1,-1,4,easiness,4
25,1,1,-1,4,comfort,5
25,1,1,-1,4,confidence,1
25,1,1,-1,4,social,3
25,1,1,-1,5,easiness,1
25,1,1,-1,5,comfort,1
25,1,1,-1,5,confidence,1
25,1,1,-1,5,social,1
25,1,1,-1,6,easiness,1
25,1,1,-1,6,comfort,1
25,1,1,-1,6,confidence,1
25,1,1,-1,6,social,1
25,1,1,-1,7,easiness,1
25,1,1,-1,7,comfort,1
25,1,1,-1,7,confidence,1
25,1,1,-1,7,social,1
25,1,1,-1,8,easiness,1
25,1,1,-1,8,comfort,1
25,1,1,-1,8,confidence,1
25,1,1,-1,8,social,1
5,1,0,-1,1,easiness,2
5,1,0,-1,1,comfort,2
5,1,0,-1,1,confidence,3
5,1,0,-1,1,social,4
5,1,0,-1,2,easiness,2
5,1,0,-1,2,comfort,2
5,1,0,-1,2,confidence,3
5,1,0,-1,2,social,4
5,1,0,-1,3,easiness,2
5,1,0,-1,3,comfort,2
5,1,0,-1,3,confidence,3
5,1,0,-1,3,social,4
5,1,0,-1,4,easiness,2
5,1,0,-1,4,comfort,2
5,1,0,-1,4,confidence,3
5,1,0,-1,4,social,4
5,1,0,-1,5,easiness,6
5,1,0,-1,5,comfort,6
5,1,0,-1,5,confidence,6
5,1,0,-1,5,social,6
5,1,0,-1,6,easiness,6
5,1,0,-1,6,comfort,6
5,1,0,-1,6,confidence,6
5,1,0,-1,6,social,6
5,1,0,-1,7,easiness,5
5,1,0,-1,7,comfort,5
5,1,0,-1,7,confidence,5
5,1,0,-1,7,social,5
5,1,0,-1,8,easiness,5
5,1,0,-1,8,comfort,5
5,1,0,-1,8,confidence,5
5,1,0,-1,8,social,5
5,1,1,-1,1,easiness,3
5,1,1,-1,1,comfort,3
5,1,1,-1,1,confidence,4
5,1,1,-1,1,social,4
5,1,1,-1,2,easiness,4
5,1,1,-1,2,comfort,4
5,1,1,-1,2,confidence,4
5,1,1,-1,2,social,5
5,1,1,-1,3,easiness,5
5,1,1,-1,3,comfort,5
5,1,1,-1,3,confidence,5
5,1,1,-1,3,social,5
5,1,1,-1,4,easiness,5
5,1,1,-1,4,comfort,5
5,1,1,-1,4,confidence,5
5,1,1,-1,4,social,5
5,1,1,-1,5,easiness,5
5,1,1,-1,5,comfort,5
5,1,1,-1,5,confidence,5
5,1,1,-1,5,social,5
5,1,1,-1,6,easiness,6
5,1,1,-1,6,comfort,6
5,1,1,-1,6,confidence,6
5,1,1,-1,6,social,6
5,1,1,-1,7,easiness,5
5,1,1,-1,7,comfort,5
5,1,1,-1,7,confidence,5
5,1,1,-1,7,social,5
5,1,1,-1,8,easiness,4
5,1,1,-1,8,comfort,4
5,1,1,-1,8,confidence,4
5,1,1,-1,8,social,5
4,1,0,-1,1,easiness,3
4,1,0,-1,1,comfort,3
4,1,0,-1,1,confidence,7
4,1,0,-1,1,social,5
4,1,0,-1,2,easiness,2
4,1,0,-1,2,comfort,2
4,1,0,-1,2,confidence,6
4,1,0,-1,2,social,3
4,1,0,-1,3,easiness,4
4,1,0,-1,3,comfort,3
4,1,0,-1,3,confidence,4
4,1,0,-1,3,social,4
4,1,0,-1,4,easiness,6
4,1,0,-1,4,comfort,6
4,1,0,-1,4,confidence,6
4,1,0,-1,4,social,6
4,1,0,-1,5,easiness,7
4,1,0,-1,5,comfort,7
4,1,0,-1,5,confidence,7
4,1,0,-1,5,social,7
4,1,0,-1,6,easiness,4
4,1,0,-1,6,comfort,4
4,1,0,-1,6,confidence,5
4,1,0,-1,6,social,5
4,1,0,-1,7,easiness,3
4,1,0,-1,7,comfort,3
4,1,0,-1,7,confidence,4
4,1,0,-1,7,social,4
4,1,0,-1,8,easiness,4
4,1,0,-1,8,comfort,4
4,1,0,-1,8,confidence,3
4,1,0,-1,8,social,5
4,1,1,-1,1,easiness,5
4,1,1,-1,1,comfort,5
4,1,1,-1,1,confidence,5
4,1,1,-1,1,social,5
4,1,1,-1,2,easiness,6
4,1,1,-1,2,comfort,6
4,1,1,-1,2,confidence,2
4,1,1,-1,2,social,6
4,1,1,-1,3,easiness,7
4,1,1,-1,3,comfort,7
4,1,1,-1,3,confidence,1
4,1,1,-1,3,social,7
4,1,1,-1,4,easiness,7
4,1,1,-1,4,comfort,7
4,1,1,-1,4,confidence,1
4,1,1,-1,4,social,7
4,1,1,-1,5,easiness,7
4,1,1,-1,5,comfort,7
4,1,1,-1,5,confidence,2
4,1,1,-1,5,social,7
4,1,1,-1,6,easiness,6
4,1,1,-1,6,comfort,6
4,1,1,-1,6,confidence,1
4,1,1,-1,6,social,7
4,1,1,-1,7,easiness,4
4,1,1,-1,7,comfort,4
4,1,1,-1,7,confidence,6
4,1,1,-1,7,social,5
4,1,1,-1,8,easiness,3
4,1,1,-1,8,comfort,3
4,1,1,-1,8,confidence,5
4,1,1,-1,8,social,3
16,1,0,-1,1,easiness,4
16,1,0,-1,1,comfort,4
16,1,0,-1,1,confidence,3
16,1,0,-1,1,social,5
16,1,0,-1,2,easiness,1
16,1,0,-1,2,comfort,1
16,1,0,-1,2,confidence,2
16,1,0,-1,2,social,4
16,1,0,-1,3,easiness,4
16,1,0,-1,3,comfort,4
16,1,0,-1,3,confidence,4
16,1,0,-1,3,social,6
16,1,0,-1,4,easiness,5
16,1,0,-1,4,comfort,5
16,1,0,-1,4,confidence,6
16,1,0,-1,4,social,6
16,1,0,-1,5,easiness,7
16,1,0,-1,5,comfort,7
16,1,0,-1,5,confidence,7
16,1,0,-1,5,social,7
16,1,0,-1,6,easiness,3
16,1,0,-1,6,comfort,3
16,1,0,-1,6,confidence,6
16,1,0,-1,6,social,6
16,1,0,-1,7,easiness,3
16,1,0,-1,7,comfort,3
16,1,0,-1,7,confidence,4
16,1,0,-1,7,social,4
16,1,0,-1,8,easiness,2
16,1,0,-1,8,comfort,2
16,1,0,-1,8,confidence,2
16,1,0,-1,8,social,4
16,1,1,-1,1,easiness,1
16,1,1,-1,1,comfort,1
16,1,1,-1,1,confidence,1
16,1,1,-1,1,social,3
16,1,1,-1,2,easiness,2
16,1,1,-1,2,comfort,2
16,1,1,-1,2,confidence,1
16,1,1,-1,2,social,2
16,1,1,-1,3,easiness,4
16,1,1,-1,3,comfort,4
16,1,1,-1,3,confidence,4
16,1,1,-1,3,social,5
16,1,1,-1,4,easiness,5
16,1,1,-1,4,comfort,5
16,1,1,-1,4,confidence,5
16,1,1,-1,4,social,6
16,1,1,-1,5,easiness,5
16,1,1,-1,5,comfort,5
16,1,1,-1,5,confidence,6
16,1,1,-1,5,social,7
16,1,1,-1,6,easiness,5
16,1,1,-1,6,comfort,5
16,1,1,-1,6,confidence,7
16,1,1,-1,6,social,7
16,1,1,-1,7,easiness,2
16,1,1,-1,7,comfort,2
16,1,1,-1,7,confidence,2
16,1,1,-1,7,social,4
16,1,1,-1,8,easiness,2
16,1,1,-1,8,comfort,2
16,1,1,-1,8,confidence,2
16,1,1,-1,8,social,6
21,1,0,-1,1,easiness,6
21,1,0,-1,1,comfort,7
21,1,0,-1,1,confidence,7
21,1,0,-1,1,social,7
21,1,0,-1,2,easiness,6
21,1,0,-1,2,comfort,7
21,1,0,-1,2,confidence,7
21,1,0,-1,2,social,7
21,1,0,-1,3,easiness,7
21,1,0,-1,3,comfort,7
21,1,0,-1,3,confidence,7
21,1,0,-1,3,social,7
21,1,0,-1,4,easiness,7
21,1,0,-1,4,comfort,7
21,1,0,-1,4,confidence,7
21,1,0,-1,4,social,7
21,1,0,-1,5,easiness,7
21,1,0,-1,5,comfort,7
21,1,0,-1,5,confidence,7
21,1,0,-1,5,social,7
21,1,0,-1,6,easiness,7
21,1,0,-1,6,comfort,7
21,1,0,-1,6,confidence,7
21,1,0,-1,6,social,7
21,1,0,-1,7,easiness,7
21,1,0,-1,7,comfort,7
21,1,0,-1,7,confidence,7
21,1,0,-1,7,social,7
21,1,0,-1,8,easiness,7
21,1,0,-1,8,comfort,7
21,1,0,-1,8,confidence,7
21,1,0,-1,8,social,7
21,1,1,-1,1,easiness,7
21,1,1,-1,1,comfort,7
21,1,1,-1,1,confidence,7
21,1,1,-1,1,social,7
21,1,1,-1,2,easiness,7
21,1,1,-1,2,comfort,7
21,1,1,-1,2,confidence,7
21,1,1,-1,2,social,7
21,1,1,-1,3,easiness,5
21,1,1,-1,3,comfort,5
21,1,1,-1,3,confidence,5
21,1,1,-1,3,social,7
21,1,1,-1,4,easiness,5
21,1,1,-1,4,comfort,4
21,1,1,-1,4,confidence,4
21,1,1,-1,4,social,7
21,1,1,-1,5,easiness,3
21,1,1,-1,5,comfort,2
21,1,1,-1,5,confidence,2
21,1,1,-1,5,social,7
21,1,1,-1,6,easiness,1
21,1,1,-1,6,comfort,2
21,1,1,-1,6,confidence,1
21,1,1,-1,6,social,7
21,1,1,-1,7,easiness,3
21,1,1,-1,7,comfort,3
21,1,1,-1,7,confidence,4
21,1,1,-1,7,social,7
21,1,1,-1,8,easiness,3
21,1,1,-1,8,comfort,3
21,1,1,-1,8,confidence,5
21,1,1,-1,8,social,7
11,1,0,-1,1,easiness,7
11,1,0,-1,1,comfort,7
11,1,0,-1,1,confidence,7
11,1,0,-1,1,social,7
11,1,0,-1,2,easiness,6
11,1,0,-1,2,comfort,6
11,1,0,-1,2,confidence,7
11,1,0,-1,2,social,7
11,1,0,-1,3,easiness,7
11,1,0,-1,3,comfort,7
11,1,0,-1,3,confidence,7
11,1,0,-1,3,social,7
11,1,0,-1,4,easiness,7
11,1,0,-1,4,comfort,7
11,1,0,-1,4,confidence,7
11,1,0,-1,4,social,7
11,1,0,-1,5,easiness,7
11,1,0,-1,5,comfort,7
11,1,0,-1,5,confidence,7
11,1,0,-1,5,social,7
11,1,0,-1,6,easiness,7
11,1,0,-1,6,comfort,6
11,1,0,-1,6,confidence,7
11,1,0,-1,6,social,7
11,1,0,-1,7,easiness,4
11,1,0,-1,7,comfort,3
11,1,0,-1,7,confidence,4
11,1,0,-1,7,social,6
11,1,0,-1,8,easiness,1
11,1,0,-1,8,comfort,1
11,1,0,-1,8,confidence,3
11,1,0,-1,8,social,6
11,1,1,-1,1,easiness,5
11,1,1,-1,1,comfort,6
11,1,1,-1,1,confidence,3
11,1,1,-1,1,social,5
11,1,1,-1,2,easiness,5
11,1,1,-1,2,comfort,5
11,1,1,-1,2,confidence,4
11,1,1,-1,2,social,5
11,1,1,-1,3,easiness,7
11,1,1,-1,3,comfort,6
11,1,1,-1,3,confidence,6
11,1,1,-1,3,social,6
11,1,1,-1,4,easiness,7
11,1,1,-1,4,comfort,7
11,1,1,-1,4,confidence,6
11,1,1,-1,4,social,6
11,1,1,-1,5,easiness,4
11,1,1,-1,5,comfort,3
11,1,1,-1,5,confidence,5
11,1,1,-1,5,social,5
11,1,1,-1,6,easiness,4
11,1,1,-1,6,comfort,3
11,1,1,-1,6,confidence,5
11,1,1,-1,6,social,5
11,1,1,-1,7,easiness,3
11,1,1,-1,7,comfort,2
11,1,1,-1,7,confidence,2
11,1,1,-1,7,social,4
11,1,1,-1,8,easiness,1
11,1,1,-1,8,comfort,1
11,1,1,-1,8,confidence,1
11,1,1,-1,8,social,5
15,1,0,-1,1,easiness,5
15,1,0,-1,1,comfort,5
15,1,0,-1,1,confidence,7
15,1,0,-1,1,social,7
15,1,0,-1,2,easiness,6
15,1,0,-1,2,comfort,5
15,1,0,-1,2,confidence,7
15,1,0,-1,2,social,7
15,1,0,-1,3,easiness,7
15,1,0,-1,3,comfort,7
15,1,0,-1,3,confidence,7
15,1,0,-1,3,social,7
15,1,0,-1,4,easiness,7
15,1,0,-1,4,comfort,7
15,1,0,-1,4,confidence,7
15,1,0,-1,4,social,7
15,1,0,-1,5,easiness,7
15,1,0,-1,5,comfort,7
15,1,0,-1,5,confidence,7
15,1,0,-1,5,social,7
15,1,0,-1,6,easiness,7
15,1,0,-1,6,comfort,7
15,1,0,-1,6,confidence,7
15,1,0,-1,6,social,7
15,1,0,-1,7,easiness,5
15,1,0,-1,7,comfort,5
15,1,0,-1,7,confidence,5
15,1,0,-1,7,social,7
15,1,0,-1,8,easiness,6
15,1,0,-1,8,comfort,6
15,1,0,-1,8,confidence,7
15,1,0,-1,8,social,7
15,1,1,-1,1,easiness,1
15,1,1,-1,1,comfort,1
15,1,1,-1,1,confidence,1
15,1,1,-1,1,social,1
15,1,1,-1,2,easiness,3
15,1,1,-1,2,comfort,3
15,1,1,-1,2,confidence,3
15,1,1,-1,2,social,3
15,1,1,-1,3,easiness,5
15,1,1,-1,3,comfort,5
15,1,1,-1,3,confidence,5
15,1,1,-1,3,social,7
15,1,1,-1,4,easiness,7
15,1,1,-1,4,comfort,7
15,1,1,-1,4,confidence,7
15,1,1,-1,4,social,7
15,1,1,-1,5,easiness,5
15,1,1,-1,5,comfort,5
15,1,1,-1,5,confidence,7
15,1,1,-1,5,social,7
15,1,1,-1,6,easiness,5
15,1,1,-1,6,comfort,5
15,1,1,-1,6,confidence,7
15,1,1,-1,6,social,7
15,1,1,-1,7,easiness,7
15,1,1,-1,7,comfort,6
15,1,1,-1,7,confidence,7
15,1,1,-1,7,social,7
15,1,1,-1,8,easiness,7
15,1,1,-1,8,comfort,7
15,1,1,-1,8,confidence,7
15,1,1,-1,8,social,7
24,1,0,-1,1,easiness,5
24,1,0,-1,1,comfort,4
24,1,0,-1,1,confidence,3
24,1,0,-1,1,social,3
24,1,0,-1,2,easiness,2
24,1,0,-1,2,comfort,2
24,1,0,-1,2,confidence,2
24,1,0,-1,2,social,2
24,1,0,-1,3,easiness,5
24,1,0,-1,3,comfort,4
24,1,0,-1,3,confidence,5
24,1,0,-1,3,social,3
24,1,0,-1,4,easiness,6
24,1,0,-1,4,comfort,6
24,1,0,-1,4,confidence,5
24,1,0,-1,4,social,4
24,1,0,-1,5,easiness,4
24,1,0,-1,5,comfort,4
24,1,0,-1,5,confidence,7
24,1,0,-1,5,social,7
24,1,0,-1,6,easiness,7
24,1,0,-1,6,comfort,7
24,1,0,-1,6,confidence,7
24,1,0,-1,6,social,7
24,1,0,-1,7,easiness,3
24,1,0,-1,7,comfort,3
24,1,0,-1,7,confidence,5
24,1,0,-1,7,social,6
24,1,0,-1,8,easiness,5
24,1,0,-1,8,comfort,5
24,1,0,-1,8,confidence,6
24,1,0,-1,8,social,6
24,1,1,-1,1,easiness,2
24,1,1,-1,1,comfort,2
24,1,1,-1,1,confidence,5
24,1,1,-1,1,social,6
24,1,1,-1,2,easiness,2
24,1,1,-1,2,comfort,2
24,1,1,-1,2,confidence,5
24,1,1,-1,2,social,6
24,1,1,-1,3,easiness,6
24,1,1,-1,3,comfort,6
24,1,1,-1,3,confidence,7
24,1,1,-1,3,social,6
24,1,1,-1,4,easiness,6
24,1,1,-1,4,comfort,6
24,1,1,-1,4,confidence,7
24,1,1,-1,4,social,6
24,1,1,-1,5,easiness,6
24,1,1,-1,5,comfort,6
24,1,1,-1,5,confidence,7
24,1,1,-1,5,social,6
24,1,1,-1,6,easiness,6
24,1,1,-1,6,comfort,6
24,1,1,-1,6,confidence,7
24,1,1,-1,6,social,6
24,1,1,-1,7,easiness,2
24,1,1,-1,7,comfort,2
24,1,1,-1,7,confidence,5
24,1,1,-1,7,social,5
24,1,1,-1,8,easiness,2
24,1,1,-1,8,comfort,2
24,1,1,-1,8,confidence,5
24,1,1,-1,8,social,5
23,1,0,-1,1,easiness,3
23,1,0,-1,1,comfort,5
23,1,0,-1,1,confidence,4
23,1,0,-1,1,social,6
23,1,0,-1,2,easiness,3
23,1,0,-1,2,comfort,4
23,1,0,-1,2,confidence,5
23,1,0,-1,2,social,6
23,1,0,-1,3,easiness,3
23,1,0,-1,3,comfort,6
23,1,0,-1,3,confidence,5
23,1,0,-1,3,social,6
23,1,0,-1,4,easiness,3
23,1,0,-1,4,comfort,5
23,1,0,-1,4,confidence,6
23,1,0,-1,4,social,6
23,1,0,-1,5,easiness,7
23,1,0,-1,5,comfort,7
23,1,0,-1,5,confidence,7
23,1,0,-1,5,social,7
23,1,0,-1,6,easiness,7
23,1,0,-1,6,comfort,7
23,1,0,-1,6,confidence,7
23,1,0,-1,6,social,7
23,1,0,-1,7,easiness,4
23,1,0,-1,7,comfort,4
23,1,0,-1,7,confidence,5
23,1,0,-1,7,social,5
23,1,0,-1,8,easiness,4
23,1,0,-1,8,comfort,4
23,1,0,-1,8,confidence,5
23,1,0,-1,8,social,5
23,1,1,-1,1,easiness,6
23,1,1,-1,1,comfort,5
23,1,1,-1,1,confidence,5
23,1,1,-1,1,social,6
23,1,1,-1,2,easiness,6
23,1,1,-1,2,comfort,6
23,1,1,-1,2,confidence,5
23,1,1,-1,2,social,6
23,1,1,-1,3,easiness,6
23,1,1,-1,3,comfort,7
23,1,1,-1,3,confidence,6
23,1,1,-1,3,social,6
23,1,1,-1,4,easiness,7
23,1,1,-1,4,comfort,7
23,1,1,-1,4,confidence,6
23,1,1,-1,4,social,6
23,1,1,-1,5,easiness,4
23,1,1,-1,5,comfort,4
23,1,1,-1,5,confidence,3
23,1,1,-1,5,social,4
23,1,1,-1,6,easiness,2
23,1,1,-1,6,comfort,3
23,1,1,-1,6,confidence,4
23,1,1,-1,6,social,4
23,1,1,-1,7,easiness,2
23,1,1,-1,7,comfort,3
23,1,1,-1,7,confidence,4
23,1,1,-1,7,social,4
23,1,1,-1,8,easiness,2
23,1,1,-1,8,comfort,3
23,1,1,-1,8,confidence,4
23,1,1,-1,8,social,4
18,1,0,-1,1,easiness,3
18,1,0,-1,1,comfort,3
18,1,0,-1,1,confidence,2
18,1,0,-1,1,social,2
18,1,0,-1,2,easiness,3
18,1,0,-1,2,comfort,3
18,1,0,-1,2,confidence,2
18,1,0,-1,2,social,2
18,1,0,-1,3,easiness,6
18,1,0,-1,3,comfort,5
18,1,0,-1,3,confidence,6
18,1,0,-1,3,social,6
18,1,0,-1,4,easiness,6
18,1,0,-1,4,comfort,6
18,1,0,-1,4,confidence,6
18,1,0,-1,4,social,6
18,1,0,-1,5,easiness,7
18,1,0,-1,5,comfort,7
18,1,0,-1,5,confidence,6
18,1,0,-1,5,social,6
18,1,0,-1,6,easiness,7
18,1,0,-1,6,comfort,7
18,1,0,-1,6,confidence,7
18,1,0,-1,6,social,7
18,1,0,-1,7,easiness,2
18,1,0,-1,7,comfort,2
18,1,0,-1,7,confidence,3
18,1,0,-1,7,social,3
18,1,0,-1,8,easiness,1
18,1,0,-1,8,comfort,1
18,1,0,-1,8,confidence,2
18,1,0,-1,8,social,2
18,1,1,-1,1,easiness,2
18,1,1,-1,1,comfort,2
18,1,1,-1,1,confidence,3
18,1,1,-1,1,social,2
18,1,1,-1,2,easiness,2
18,1,1,-1,2,comfort,3
18,1,1,-1,2,confidence,3
18,1,1,-1,2,social,3
18,1,1,-1,3,easiness,2
18,1,1,-1,3,comfort,2
18,1,1,-1,3,confidence,2
18,1,1,-1,3,social,2
18,1,1,-1,4,easiness,5
18,1,1,-1,4,comfort,5
18,1,1,-1,4,confidence,5
18,1,1,-1,4,social,5
18,1,1,-1,5,easiness,6
18,1,1,-1,5,comfort,6
18,1,1,-1,5,confidence,6
18,1,1,-1,5,social,6
18,1,1,-1,6,easiness,4
18,1,1,-1,6,comfort,4
18,1,1,-1,6,confidence,4
18,1,1,-1,6,social,4
18,1,1,-1,7,easiness,2
18,1,1,-1,7,comfort,2
18,1,1,-1,7,confidence,1
18,1,1,-1,7,social,1
18,1,1,-1,8,easiness,2
18,1,1,-1,8,comfort,2
18,1,1,-1,8,confidence,1
18,1,1,-1,8,social,1
20,1,0,-1,1,easiness,6
20,1,0,-1,1,comfort,5
20,1,0,-1,1,confidence,5
20,1,0,-1,1,social,6
20,1,0,-1,2,easiness,5
20,1,0,-1,2,comfort,5
20,1,0,-1,2,confidence,6
20,1,0,-1,2,social,6
20,1,0,-1,3,easiness,5
20,1,0,-1,3,comfort,5
20,1,0,-1,3,confidence,6
20,1,0,-1,3,social,6
20,1,0,-1,4,easiness,4
20,1,0,-1,4,comfort,4
20,1,0,-1,4,confidence,5
20,1,0,-1,4,social,6
20,1,0,-1,5,easiness,5
20,1,0,-1,5,comfort,4
20,1,0,-1,5,confidence,6
20,1,0,-1,5,social,7
20,1,0,-1,6,easiness,4
20,1,0,-1,6,comfort,4
20,1,0,-1,6,confidence,6
20,1,0,-1,6,social,7
20,1,0,-1,7,easiness,5
20,1,0,-1,7,comfort,5
20,1,0,-1,7,confidence,6
20,1,0,-1,7,social,7
20,1,0,-1,8,easiness,5
20,1,0,-1,8,comfort,5
20,1,0,-1,8,confidence,6
20,1,0,-1,8,social,7
20,1,1,-1,1,easiness,6
20,1,1,-1,1,comfort,6
20,1,1,-1,1,confidence,6
20,1,1,-1,1,social,7
20,1,1,-1,2,easiness,7
20,1,1,-1,2,comfort,7
20,1,1,-1,2,confidence,7
20,1,1,-1,2,social,7
20,1,1,-1,3,easiness,6
20,1,1,-1,3,comfort,7
20,1,1,-1,3,confidence,7
20,1,1,-1,3,social,7
20,1,1,-1,4,easiness,6
20,1,1,-1,4,comfort,6
20,1,1,-1,4,confidence,6
20,1,1,-1,4,social,7
20,1,1,-1,5,easiness,4
20,1,1,-1,5,comfort,4
20,1,1,-1,5,confidence,4
20,1,1,-1,5,social,6
20,1,1,-1,6,easiness,4
20,1,1,-1,6,comfort,4
20,1,1,-1,6,confidence,5
20,1,1,-1,6,social,6
20,1,1,-1,7,easiness,4
20,1,1,-1,7,comfort,4
20,1,1,-1,7,confidence,5
20,1,1,-1,7,social,6
20,1,1,-1,8,easiness,4
20,1,1,-1,8,comfort,3
20,1,1,-1,8,confidence,5
20,1,1,-1,8,social,6
1,2,0,0,3,easiness,5
1,2,0,0,3,comfort,4
1,2,0,0,3,confidence,6
1,2,0,0,3,social,7
1,2,0,1,3,easiness,3
1,2,0,1,3,comfort,3
1,2,0,1,3,confidence,5
1,2,0,1,3,social,7
1,2,0,0,4,easiness,5
1,2,0,0,4,comfort,5
1,2,0,0,4,confidence,6
1,2,0,0,4,social,7
1,2,0,1,4,easiness,3
1,2,0,1,4,comfort,4
1,2,0,1,4,confidence,6
1,2,0,1,4,social,7
1,2,0,0,5,easiness,6
1,2,0,0,5,comfort,6
1,2,0,0,5,confidence,7
1,2,0,0,5,social,7
1,2,0,1,5,easiness,6
1,2,0,1,5,comfort,7
1,2,0,1,5,confidence,7
1,2,0,1,5,social,7
1,2,0,0,6,easiness,6
1,2,0,0,6,comfort,5
1,2,0,0,6,confidence,6
1,2,0,0,6,social,7
1,2,0,1,6,easiness,4
